"","CO_ID","CoName","Date","Close","Volume"
"3008","0056   ","PTD          ",20140818,20.2,610
"3009","006205 ","FB SSE180_0  ",20140818,20.56,10936
"3010","0050   ","Yuanta Taiwan Top50",20140819,57.53,6729
"3011","0056   ","PTD          ",20140819,20.32,511
"3012","006205 ","FB SSE180_0  ",20140819,20.43,9991
"3013","0050   ","Yuanta Taiwan Top50",20140820,57.74,8462
"3014","0056   ","PTD          ",20140820,20.35,285
"3015","006205 ","FB SSE180_0  ",20140820,20.48,7017
"3016","0050   ","Yuanta Taiwan Top50",20140821,57.66,3052
"3017","0056   ","PTD          ",20140821,20.42,424
"3018","006205 ","FB SSE180_0  ",20140821,20.15,8718
"3019","0050   ","Yuanta Taiwan Top50",20140822,58.38,7540
"3020","0056   ","PTD          ",20140822,20.81,1470
"3021","006205 ","FB SSE180_0  ",20140822,20.29,7451
"3022","0050   ","Yuanta Taiwan Top50",20140825,58.29,2955
"3023","0056   ","PTD          ",20140825,20.77,254
"3024","006205 ","FB SSE180_0  ",20140825,20.15,4845
"3025","0050   ","Yuanta Taiwan Top50",20140826,58.25,1734
"3026","0056   ","PTD          ",20140826,20.79,205
"3027","006205 ","FB SSE180_0  ",20140826,20.03,7549
"3028","0050   ","Yuanta Taiwan Top50",20140827,58.8,7614
"3029","0056   ","PTD          ",20140827,20.91,667
"3030","006205 ","FB SSE180_0  ",20140827,20.03,7657
"3031","0050   ","Yuanta Taiwan Top50",20140828,58.89,3895
"3032","0056   ","PTD          ",20140828,20.87,2302
"3033","006205 ","FB SSE180_0  ",20140828,19.9,6506
"3034","0050   ","Yuanta Taiwan Top50",20140829,58.76,2432
"3035","0056   ","PTD          ",20140829,20.97,508
"3036","006205 ","FB SSE180_0  ",20140829,19.93,6322
"3037","0050   ","Yuanta Taiwan Top50",20140901,59.27,5273
"3038","0056   ","PTD          ",20140901,21.03,510
"3039","006205 ","FB SSE180_0  ",20140901,20.16,7476
"3040","0050   ","Yuanta Taiwan Top50",20140902,58.38,17741
"3041","0056   ","PTD          ",20140902,20.8,448
"3042","006205 ","FB SSE180_0  ",20140902,20.21,6306
"3043","0050   ","Yuanta Taiwan Top50",20140903,58.8,6908
"3044","0056   ","PTD          ",20140903,20.84,585
"3045","006205 ","FB SSE180_0  ",20140903,20.67,14875
"3046","0050   ","Yuanta Taiwan Top50",20140904,58.59,5388
"3047","0056   ","PTD          ",20140904,20.79,1117
"3048","006205 ","FB SSE180_0  ",20140904,20.77,11545
"3049","0050   ","Yuanta Taiwan Top50",20140905,58.59,7409
"3050","0056   ","PTD          ",20140905,20.68,1812
"3051","006205 ","FB SSE180_0  ",20140905,21.02,14838
"3052","0050   ","Yuanta Taiwan Top50",20140909,58.8,7410
"3053","0056   ","PTD          ",20140909,20.71,449
"3054","006205 ","FB SSE180_0  ",20140909,21.1,13632
"3055","0050   ","Yuanta Taiwan Top50",20140910,58.29,17854
"3056","0056   ","PTD          ",20140910,20.56,1462
"3057","006205 ","FB SSE180_0  ",20140910,20.86,10085
"3058","0050   ","Yuanta Taiwan Top50",20140911,58.08,8677
"3059","0056   ","PTD          ",20140911,20.58,1232
"3060","006205 ","FB SSE180_0  ",20140911,20.95,17354
"3061","0050   ","Yuanta Taiwan Top50",20140912,57.53,19509
"3062","0056   ","PTD          ",20140912,20.34,3551
"3063","006205 ","FB SSE180_0  ",20140912,20.91,14130
"3064","0050   ","Yuanta Taiwan Top50",20140915,57.53,13125
"3065","0056   ","PTD          ",20140915,20.33,947
"3066","006205 ","FB SSE180_0  ",20140915,21.05,13561
"3067","0050   ","Yuanta Taiwan Top50",20140916,57.06,18030
"3068","0056   ","PTD          ",20140916,20.18,2033
"3069","006205 ","FB SSE180_0  ",20140916,21,14464
"3070","0050   ","Yuanta Taiwan Top50",20140917,57.49,16515
"3071","0056   ","PTD          ",20140917,20.26,1989
"3072","006205 ","FB SSE180_0  ",20140917,20.7,16030
"3073","0050   ","Yuanta Taiwan Top50",20140918,57.61,16231
"3074","0056   ","PTD          ",20140918,20.32,1514
"3075","006205 ","FB SSE180_0  ",20140918,20.93,10927
"3076","0050   ","Yuanta Taiwan Top50",20140919,57.74,12117
"3077","0056   ","PTD          ",20140919,20.27,1123
"3078","006205 ","FB SSE180_0  ",20140919,21.04,9221
"3079","0050   ","Yuanta Taiwan Top50",20140922,56.85,27057
"3080","0056   ","PTD          ",20140922,20,2454
"3081","006205 ","FB SSE180_0  ",20140922,20.69,13690
"3082","0050   ","Yuanta Taiwan Top50",20140923,56.72,14803
"3083","0056   ","PTD          ",20140923,19.86,4063
"3084","006205 ","FB SSE180_0  ",20140923,20.74,10053
"3085","0050   ","Yuanta Taiwan Top50",20140924,56.51,25198
"3086","0056   ","PTD          ",20140924,19.96,947
"3087","006205 ","FB SSE180_0  ",20140924,21.04,14363
"3088","0050   ","Yuanta Taiwan Top50",20140925,56,23056
"3089","0056   ","PTD          ",20140925,19.65,3699
"3090","006205 ","FB SSE180_0  ",20140925,21.26,17597
"3091","0050   ","Yuanta Taiwan Top50",20140926,55.7,23172
"3092","0056   ","PTD          ",20140926,19.57,1160
"3093","006205 ","FB SSE180_0  ",20140926,21.07,10088
"3094","0050   ","Yuanta Taiwan Top50",20140929,55.53,17179
"3095","0056   ","PTD          ",20140929,19.54,1389
"3096","006205 ","FB SSE180_0  ",20140929,21.12,8307
"3097","0050   ","Yuanta Taiwan Top50",20140930,55.45,20703
"3098","0056   ","PTD          ",20140930,19.43,3403
"3099","006205 ","FB SSE180_0  ",20140930,21.06,11901
"3100","0050   ","Yuanta Taiwan Top50",20141001,55.62,17507
"3101","0056   ","PTD          ",20141001,19.49,836
"3102","006205 ","FB SSE180_0  ",20141001,20.85,5682
"3103","0050   ","Yuanta Taiwan Top50",20141002,55.62,11487
"3104","0056   ","PTD          ",20141002,19.54,521
"3105","006205 ","FB SSE180_0  ",20141002,20.79,6891
"3106","0050   ","Yuanta Taiwan Top50",20141003,56.64,16238
"3107","0056   ","PTD          ",20141003,19.69,916
"3108","006205 ","FB SSE180_0  ",20141003,21.05,6658
"3109","0050   ","Yuanta Taiwan Top50",20141006,56.6,6657
"3110","0056   ","PTD          ",20141006,19.73,411
"3111","006205 ","FB SSE180_0  ",20141006,21.11,3785
"3112","0050   ","Yuanta Taiwan Top50",20141007,56.13,11314
"3113","0056   ","PTD          ",20141007,19.58,692
"3114","006205 ","FB SSE180_0  ",20141007,21.35,7290
"3115","0050   ","Yuanta Taiwan Top50",20141008,55.79,8106
"3116","0056   ","PTD          ",20141008,19.53,337
"3117","006205 ","FB SSE180_0  ",20141008,21.35,10109
"3118","0050   ","Yuanta Taiwan Top50",20141009,56.04,15003
"3119","0056   ","PTD          ",20141009,19.41,1974
"3120","006205 ","FB SSE180_0  ",20141009,21.26,11361
"3121","0050   ","Yuanta Taiwan Top50",20141013,54.35,19670
"3122","0056   ","PTD          ",20141013,18.83,3922
"3123","006205 ","FB SSE180_0  ",20141013,20.85,18780
"3124","0050   ","Yuanta Taiwan Top50",20141014,54.81,12914
"3125","0056   ","PTD          ",20141014,18.84,2631
"3126","006205 ","FB SSE180_0  ",20141014,20.88,6343
"3127","0050   ","Yuanta Taiwan Top50",20141015,54.43,14412
"3128","0056   ","PTD          ",20141015,18.71,4200
"3129","006205 ","FB SSE180_0  ",20141015,20.94,8708
"3130","0050   ","Yuanta Taiwan Top50",20141016,54.35,24720
"3131","0056   ","PTD          ",20141016,18.67,5239
"3132","006205 ","FB SSE180_0  ",20141016,20.93,10648
"3133","0050   ","Yuanta Taiwan Top50",20141017,53.79,15739
"3134","0056   ","PTD          ",20141017,18.6,3591
"3135","006205 ","FB SSE180_0  ",20141017,20.59,19140
"3136","0050   ","Yuanta Taiwan Top50",20141020,54.85,10883
"3137","0056   ","PTD          ",20141020,18.95,1852
"3138","006205 ","FB SSE180_0  ",20141020,20.75,6760
"3139","0050   ","Yuanta Taiwan Top50",20141021,54.6,7237
"3140","0056   ","PTD          ",20141021,18.88,2654
"3141","006205 ","FB SSE180_0  ",20141021,20.66,5513
"3142","0050   ","Yuanta Taiwan Top50",20141022,55.45,9342
"3143","0056   ","PTD          ",20141022,18.98,2210
"3144","006205 ","FB SSE180_0  ",20141022,20.75,6835
"3145","0050   ","Yuanta Taiwan Top50",20141023,55.24,7088
"3146","0056   ","PTD          ",20141023,18.94,3597
"3147","006205 ","FB SSE180_0  ",20141023,20.38,9680
"3148","0050   ","Yuanta Taiwan Top50",20141024,54.85,22503
"3149","0056   ","PTD          ",20141024,18.77,6285
"3150","006205 ","FB SSE180_0  ",20141024,20.45,7037
"3151","0050   ","Yuanta Taiwan Top50",20141027,55.02,8078
"3152","0056   ","PTD          ",20141027,18.71,2415
"3153","006205 ","FB SSE180_0  ",20141027,20.02,15266
"3154","0050   ","Yuanta Taiwan Top50",20141028,55.98,11178
"3155","0056   ","PTD          ",20141028,18.98,1174
"3156","006205 ","FB SSE180_0  ",20141028,20.4,8644
"3157","0050   ","Yuanta Taiwan Top50",20141029,56.54,9403
"3158","0056   ","PTD          ",20141029,19.22,1258
"3159","006205 ","FB SSE180_0  ",20141029,20.82,9462
"3160","0050   ","Yuanta Taiwan Top50",20141030,56.37,9083
"3161","0056   ","PTD          ",20141030,19.26,541
"3162","006205 ","FB SSE180_0  ",20141030,20.86,8067
"3163","0050   ","Yuanta Taiwan Top50",20141031,56.8,16609
"3164","0056   ","PTD          ",20141031,19.33,975
"3165","006205 ","FB SSE180_0  ",20141031,21.49,27643
"3166","0050   ","Yuanta Taiwan Top50",20141103,57.06,10607
"3167","0056   ","PTD          ",20141103,19.46,966
"3168","006205 ","FB SSE180_0  ",20141103,21.59,13416
"3169","0050   ","Yuanta Taiwan Top50",20141104,57.11,11030
"3170","0056   ","PTD          ",20141104,19.46,424
"3171","006205 ","FB SSE180_0  ",20141104,21.37,9258
"3172","0050   ","Yuanta Taiwan Top50",20141105,56.98,10539
"3173","0056   ","PTD          ",20141105,19.36,1399
"3174","006205 ","FB SSE180_0  ",20141105,21.34,9029
"3175","0050   ","Yuanta Taiwan Top50",20141106,56.63,21140
"3176","0056   ","PTD          ",20141106,19.17,910
"3177","006205 ","FB SSE180_0  ",20141106,21.27,7253
"3178","0050   ","Yuanta Taiwan Top50",20141107,56.72,10652
"3179","0056   ","PTD          ",20141107,19.22,490
"3180","006205 ","FB SSE180_0  ",20141107,21.76,16612
"3181","0050   ","Yuanta Taiwan Top50",20141110,57.54,16374
"3182","0056   ","PTD          ",20141110,19.4,786
"3183","006205 ","FB SSE180_0  ",20141110,21.8,27511
"3184","0050   ","Yuanta Taiwan Top50",20141111,57.37,15092
"3185","0056   ","PTD          ",20141111,19.42,611
"3186","006205 ","FB SSE180_0  ",20141111,22.12,30577
"3187","0050   ","Yuanta Taiwan Top50",20141112,56.54,18800
"3188","0056   ","PTD          ",20141112,19.16,1457
"3189","006205 ","FB SSE180_0  ",20141112,22.12,11836
"3190","0050   ","Yuanta Taiwan Top50",20141113,57.11,10844
"3191","0056   ","PTD          ",20141113,19.1,1337
"3192","006205 ","FB SSE180_0  ",20141113,22.35,24730
"3193","0050   ","Yuanta Taiwan Top50",20141114,57.15,11059
"3194","0056   ","PTD          ",20141114,19.11,689
"3195","006205 ","FB SSE180_0  ",20141114,22.28,8624
"3196","0050   ","Yuanta Taiwan Top50",20141117,56.63,17461
"3197","0056   ","PTD          ",20141117,19.03,1576
"3198","006205 ","FB SSE180_0  ",20141117,22.43,17736
"3199","0050   ","Yuanta Taiwan Top50",20141118,56.45,9940
"3200","0056   ","PTD          ",20141118,18.93,2431
"3201","006205 ","FB SSE180_0  ",20141118,21.87,18920
"3202","0050   ","Yuanta Taiwan Top50",20141119,57.28,18485
"3203","0056   ","PTD          ",20141119,19.04,405
"3204","006205 ","FB SSE180_0  ",20141119,21.87,12729
"3205","0050   ","Yuanta Taiwan Top50",20141120,57.93,20762
"3206","0056   ","PTD          ",20141120,19.18,678
"3207","006205 ","FB SSE180_0  ",20141120,22.03,13356
"3208","0050   ","Yuanta Taiwan Top50",20141121,57.98,11947
"3209","0056   ","PTD          ",20141121,19.21,494
"3210","006205 ","FB SSE180_0  ",20141121,22.2,17286
"3211","0050   ","Yuanta Taiwan Top50",20141124,58.11,13197
"3212","0056   ","PTD          ",20141124,19.23,565
"3213","006205 ","FB SSE180_0  ",20141124,23.15,32975
"3214","0050   ","Yuanta Taiwan Top50",20141125,58.15,13192
"3215","0056   ","PTD          ",20141125,19.22,606
"3216","006205 ","FB SSE180_0  ",20141125,23.04,14159
"3217","0050   ","Yuanta Taiwan Top50",20141126,58.15,8909
"3218","0056   ","PTD          ",20141126,19.27,1123
"3219","006205 ","FB SSE180_0  ",20141126,23.37,22252
"3220","0050   ","Yuanta Taiwan Top50",20141127,58.72,16528
"3221","0056   ","PTD          ",20141127,19.36,1276
"3222","006205 ","FB SSE180_0  ",20141127,23.55,19573
"3223","0050   ","Yuanta Taiwan Top50",20141128,58.72,9382
"3224","0056   ","PTD          ",20141128,19.36,719
"3225","006205 ","FB SSE180_0  ",20141128,23.92,24442
"3226","0050   ","Yuanta Taiwan Top50",20141201,58.11,21282
"3227","0056   ","PTD          ",20141201,19.31,1060
"3228","006205 ","FB SSE180_0  ",20141201,24.63,23870
"3229","0050   ","Yuanta Taiwan Top50",20141202,57.24,19739
"3230","0056   ","PTD          ",20141202,19.32,767
"3231","006205 ","FB SSE180_0  ",20141202,25,27878
"3232","0050   ","Yuanta Taiwan Top50",20141203,58.15,11865
"3233","0056   ","PTD          ",20141203,19.61,1334
"3234","006205 ","FB SSE180_0  ",20141203,25.55,41847
"3235","0050   ","Yuanta Taiwan Top50",20141204,58.37,11366
"3236","0056   ","PTD          ",20141204,19.7,2330
"3237","006205 ","FB SSE180_0  ",20141204,26.72,36783
"3238","0050   ","Yuanta Taiwan Top50",20141205,58.15,4318
"3239","0056   ","PTD          ",20141205,19.8,1901
"3240","006205 ","FB SSE180_0  ",20141205,27.33,72731
"3241","0050   ","Yuanta Taiwan Top50",20141208,57.72,7633
"3242","0056   ","PTD          ",20141208,19.77,860
"3243","006205 ","FB SSE180_0  ",20141208,27.75,47568
"3244","0050   ","Yuanta Taiwan Top50",20141209,57.59,4620
"3245","0056   ","PTD          ",20141209,19.74,670
"3246","006205 ","FB SSE180_0  ",20141209,28.76,67894
"3247","0050   ","Yuanta Taiwan Top50",20141210,56.8,12851
"3248","0056   ","PTD          ",20141210,19.64,819
"3249","006205 ","FB SSE180_0  ",20141210,27.35,66552
"3250","0050   ","Yuanta Taiwan Top50",20141211,56.76,6920
"3251","0056   ","PTD          ",20141211,19.61,473
"3252","006205 ","FB SSE180_0  ",20141211,27.3,55243
"3253","0050   ","Yuanta Taiwan Top50",20141212,56.8,4477
"3254","0056   ","PTD          ",20141212,19.65,253
"3255","006205 ","FB SSE180_0  ",20141212,27.67,33424
"3256","0050   ","Yuanta Taiwan Top50",20141215,56.63,10562
"3257","0056   ","PTD          ",20141215,19.55,677
"3258","006205 ","FB SSE180_0  ",20141215,27.67,13109
"3259","0050   ","Yuanta Taiwan Top50",20141216,56.15,12711
"3260","0056   ","PTD          ",20141216,19.58,416
"3261","006205 ","FB SSE180_0  ",20141216,28.06,32536
"3262","0050   ","Yuanta Taiwan Top50",20141217,55.28,19575
"3263","0056   ","PTD          ",20141217,19.39,1264
"3264","006205 ","FB SSE180_0  ",20141217,29.25,42998
"3265","0050   ","Yuanta Taiwan Top50",20141218,55.41,8593
"3266","0056   ","PTD          ",20141218,19.35,686
"3267","006205 ","FB SSE180_0  ",20141218,30.05,31885
"3268","0050   ","Yuanta Taiwan Top50",20141219,56.72,17192
"3269","0056   ","PTD          ",20141219,19.48,329
"3270","006205 ","FB SSE180_0  ",20141219,29.56,31643
"3271","0050   ","Yuanta Taiwan Top50",20141222,57.41,7443
"3272","0056   ","PTD          ",20141222,19.57,238
"3273","006205 ","FB SSE180_0  ",20141222,30.82,34999
"3274","0050   ","Yuanta Taiwan Top50",20141223,57.24,5242
"3275","0056   ","PTD          ",20141223,19.65,520
"3276","006205 ","FB SSE180_0  ",20141223,30.82,31455
"3277","0050   ","Yuanta Taiwan Top50",20141224,57.67,6957
"3278","0056   ","PTD          ",20141224,19.72,757
"3279","006205 ","FB SSE180_0  ",20141224,29.61,39740
"3280","0050   ","Yuanta Taiwan Top50",20141225,57.67,4417
"3281","0056   ","PTD          ",20141225,19.71,252
"3282","006205 ","FB SSE180_0  ",20141225,29.91,22202
"3283","0050   ","Yuanta Taiwan Top50",20141226,57.8,21313
"3284","0056   ","PTD          ",20141226,19.74,457
"3285","006205 ","FB SSE180_0  ",20141226,30.68,31623
"3286","0050   ","Yuanta Taiwan Top50",20141227,57.93,3791
"3287","0056   ","PTD          ",20141227,19.74,273
"3288","006205 ","FB SSE180_0  ",20141227,31.5,16261
"3289","0050   ","Yuanta Taiwan Top50",20141229,58.46,11101
"3290","0056   ","PTD          ",20141229,19.92,2161
"3291","006205 ","FB SSE180_0  ",20141229,31.7,30475
"3292","0050   ","Yuanta Taiwan Top50",20141230,58.15,8583
"3293","0056   ","PTD          ",20141230,19.95,1382
"3294","006205 ","FB SSE180_0  ",20141230,31.35,24402
"3295","0050   ","Yuanta Taiwan Top50",20141231,58.15,7418
"3296","0056   ","PTD          ",20141231,19.93,405
"3297","006205 ","FB SSE180_0  ",20141231,31.68,19775
"3298","0050   ","Yuanta Taiwan Top50",20150105,57.89,6295
"3299","0056   ","PTD          ",20150105,19.93,508
"3300","006205 ","FB SSE180_0  ",20150105,32.28,47571
"3301","0050   ","Yuanta Taiwan Top50",20150106,56.45,19501
"3302","0056   ","PTD          ",20150106,19.71,908
"3303","006205 ","FB SSE180_0  ",20150106,32.23,56426
"3304","0050   ","Yuanta Taiwan Top50",20150107,56.54,6991
"3305","0056   ","PTD          ",20150107,19.73,336
"3306","006205 ","FB SSE180_0  ",20150107,32.61,28976
"3307","0050   ","Yuanta Taiwan Top50",20150108,57.85,13153
"3308","0056   ","PTD          ",20150108,19.9,760
"3309","006205 ","FB SSE180_0  ",20150108,32.27,39783
"3310","0050   ","Yuanta Taiwan Top50",20150109,57.54,5891
"3311","0056   ","PTD          ",20150109,19.93,375
"3312","006205 ","FB SSE180_0  ",20150109,32.58,25883
"3313","0050   ","Yuanta Taiwan Top50",20150112,57.19,9060
"3314","0056   ","PTD          ",20150112,19.93,364
"3315","006205 ","FB SSE180_0  ",20150112,31.51,33381
"3316","0050   ","Yuanta Taiwan Top50",20150113,57.37,6151
"3317","0056   ","PTD          ",20150113,20.05,1121
"3318","006205 ","FB SSE180_0  ",20150113,31.61,23658
"3319","0050   ","Yuanta Taiwan Top50",20150114,57.06,7205
"3320","0056   ","PTD          ",20150114,20.07,840
"3321","006205 ","FB SSE180_0  ",20150114,31.88,13006
"3322","0050   ","Yuanta Taiwan Top50",20150115,57.24,3525
"3323","0056   ","PTD          ",20150115,20.02,312
"3324","006205 ","FB SSE180_0  ",20150115,32.1,17749
"3325","0050   ","Yuanta Taiwan Top50",20150116,56.98,9317
"3326","0056   ","PTD          ",20150116,19.88,644
"3327","006205 ","FB SSE180_0  ",20150116,32.6,23844
"3328","0050   ","Yuanta Taiwan Top50",20150119,57.63,17591
"3329","0056   ","PTD          ",20150119,19.93,513
"3330","006205 ","FB SSE180_0  ",20150119,29.35,56464
"3331","0050   ","Yuanta Taiwan Top50",20150120,58.06,10097
"3332","0056   ","PTD          ",20150120,19.99,1083
"3333","006205 ","FB SSE180_0  ",20150120,30,33349
"3334","0050   ","Yuanta Taiwan Top50",20150121,58.5,17556
"3335","0056   ","PTD          ",20150121,20.05,1160
"3336","006205 ","FB SSE180_0  ",20150121,31.25,22217
"3337","0050   ","Yuanta Taiwan Top50",20150122,58.8,16125
"3338","0056   ","PTD          ",20150122,20.32,2199
"3339","006205 ","FB SSE180_0  ",20150122,31.62,21685
"3340","0050   ","Yuanta Taiwan Top50",20150123,59.76,35859
"3341","0056   ","PTD          ",20150123,20.44,1763
"3342","006205 ","FB SSE180_0  ",20150123,32.03,19501
"3343","0050   ","Yuanta Taiwan Top50",20150126,59.76,20460
"3344","0056   ","PTD          ",20150126,20.44,893
"3345","006205 ","FB SSE180_0  ",20150126,31.6,19929
"3346","0050   ","Yuanta Taiwan Top50",20150127,60.15,36217
"3347","0056   ","PTD          ",20150127,20.49,730
"3348","006205 ","FB SSE180_0  ",20150127,30.98,15756
"3349","0050   ","Yuanta Taiwan Top50",20150128,60.15,35993
"3350","0056   ","PTD          ",20150128,20.55,2074
"3351","006205 ","FB SSE180_0  ",20150128,31.48,11375
"3352","0050   ","Yuanta Taiwan Top50",20150129,59.41,19790
"3353","0056   ","PTD          ",20150129,20.4,596
"3354","006205 ","FB SSE180_0  ",20150129,30.65,15751
"3355","0050   ","Yuanta Taiwan Top50",20150130,59.15,4264
"3356","0056   ","PTD          ",20150130,20.34,322
"3357","006205 ","FB SSE180_0  ",20150130,30.47,12331
"3358","0050   ","Yuanta Taiwan Top50",20150202,59.28,5810
"3359","0056   ","PTD          ",20150202,20.27,411
"3360","006205 ","FB SSE180_0  ",20150202,30.09,13625
"3361","0050   ","Yuanta Taiwan Top50",20150203,59.72,16645
"3362","0056   ","PTD          ",20150203,20.38,367
"3363","006205 ","FB SSE180_0  ",20150203,30.01,12757
"3364","0050   ","Yuanta Taiwan Top50",20150204,60.37,20357
"3365","0056   ","PTD          ",20150204,20.49,816
"3366","006205 ","FB SSE180_0  ",20150204,30.6,14725
"3367","0050   ","Yuanta Taiwan Top50",20150205,60.11,4783
"3368","0056   ","PTD          ",20150205,20.47,426
"3369","006205 ","FB SSE180_0  ",20150205,30.92,33089
"3370","0050   ","Yuanta Taiwan Top50",20150206,59.8,4107
"3371","0056   ","PTD          ",20150206,20.41,292
"3372","006205 ","FB SSE180_0  ",20150206,30.06,18642
"3373","0050   ","Yuanta Taiwan Top50",20150209,59.59,3512
"3374","0056   ","PTD          ",20150209,20.4,307
"3375","006205 ","FB SSE180_0  ",20150209,30.08,20215
"3376","0050   ","Yuanta Taiwan Top50",20150210,59.37,8023
"3377","0056   ","PTD          ",20150210,20.32,381
"3378","006205 ","FB SSE180_0  ",20150210,30.5,10169
"3379","0050   ","Yuanta Taiwan Top50",20150211,60.02,7199
"3380","0056   ","PTD          ",20150211,20.38,384
"3381","006205 ","FB SSE180_0  ",20150211,30.63,15350
"3382","0050   ","Yuanta Taiwan Top50",20150212,60.02,9310
"3383","0056   ","PTD          ",20150212,20.34,489
"3384","006205 ","FB SSE180_0  ",20150212,30.68,11105
"3385","0050   ","Yuanta Taiwan Top50",20150213,60.41,7599
"3386","0056   ","PTD          ",20150213,20.46,1488
"3387","006205 ","FB SSE180_0  ",20150213,31.16,15471
"3388","0050   ","Yuanta Taiwan Top50",20150224,61.11,14549
"3389","0056   ","PTD          ",20150224,20.68,1464
"3390","006205 ","FB SSE180_0  ",20150224,31.5,8204
"3391","0050   ","Yuanta Taiwan Top50",20150225,61.59,23253
"3392","0056   ","PTD          ",20150225,20.76,1247
"3393","006205 ","FB SSE180_0  ",20150225,30.95,17288
"3394","0050   ","Yuanta Taiwan Top50",20150226,61.15,8688
"3395","0056   ","PTD          ",20150226,20.74,909
"3396","006205 ","FB SSE180_0  ",20150226,31.4,15478
"3397","0050   ","Yuanta Taiwan Top50",20150302,60.89,6589
"3398","0056   ","PTD          ",20150302,20.8,702
"3399","006205 ","FB SSE180_0  ",20150302,31.62,17031
"3400","0050   ","Yuanta Taiwan Top50",20150303,60.8,5067
"3401","0056   ","PTD          ",20150303,20.78,591
"3402","006205 ","FB SSE180_0  ",20150303,31.21,10744
"3403","0050   ","Yuanta Taiwan Top50",20150304,60.85,6414
"3404","0056   ","PTD          ",20150304,20.78,566
"3405","006205 ","FB SSE180_0  ",20150304,30.81,13284
"3406","0050   ","Yuanta Taiwan Top50",20150305,60.63,3761
"3407","0056   ","PTD          ",20150305,20.78,274
"3408","006205 ","FB SSE180_0  ",20150305,30.59,9569
"3409","0050   ","Yuanta Taiwan Top50",20150306,60.72,3067
"3410","0056   ","PTD          ",20150306,20.83,533
"3411","006205 ","FB SSE180_0  ",20150306,30.77,6318
"3412","0050   ","Yuanta Taiwan Top50",20150309,60.11,7464
"3413","0056   ","PTD          ",20150309,20.79,1696
"3414","006205 ","FB SSE180_0  ",20150309,30.43,11144
"3415","0050   ","Yuanta Taiwan Top50",20150310,59.98,6958
"3416","0056   ","PTD          ",20150310,20.68,560
"3417","006205 ","FB SSE180_0  ",20150310,30.84,7886
"3418","0050   ","Yuanta Taiwan Top50",20150311,60.06,10039
"3419","0056   ","PTD          ",20150311,20.58,1334
"3420","006205 ","FB SSE180_0  ",20150311,31,9322
"3421","0050   ","Yuanta Taiwan Top50",20150312,60.59,5710
"3422","0056   ","PTD          ",20150312,20.68,457
"3423","006205 ","FB SSE180_0  ",20150312,31.71,15171
"3424","0050   ","Yuanta Taiwan Top50",20150313,60.41,4527
"3425","0056   ","PTD          ",20150313,20.68,409
"3426","006205 ","FB SSE180_0  ",20150313,31.85,20014
"3427","0050   ","Yuanta Taiwan Top50",20150316,59.93,6079
"3428","0056   ","PTD          ",20150316,20.63,403
"3429","006205 ","FB SSE180_0  ",20150316,32.26,14423
"3430","0050   ","Yuanta Taiwan Top50",20150317,60.15,7096
"3431","0056   ","PTD          ",20150317,20.63,693
"3432","006205 ","FB SSE180_0  ",20150317,32.92,22342
"3433","0050   ","Yuanta Taiwan Top50",20150318,60.8,18621
"3434","0056   ","PTD          ",20150318,20.66,336
"3435","006205 ","FB SSE180_0  ",20150318,33.26,20043
"3436","0050   ","Yuanta Taiwan Top50",20150319,61.46,12488
"3437","0056   ","PTD          ",20150319,20.81,1487
"3438","006205 ","FB SSE180_0  ",20150319,33.79,16850
"3439","0050   ","Yuanta Taiwan Top50",20150320,61.37,4499
"3440","0056   ","PTD          ",20150320,20.79,198
"3441","006205 ","FB SSE180_0  ",20150320,34.03,18177
"3442","0050   ","Yuanta Taiwan Top50",20150323,61.54,7600
"3443","0056   ","PTD          ",20150323,20.75,164
"3444","006205 ","FB SSE180_0  ",20150323,34.46,16251
"3445","0050   ","Yuanta Taiwan Top50",20150324,61.33,4504
"3446","0056   ","PTD          ",20150324,20.72,240
"3447","006205 ","FB SSE180_0  ",20150324,33.83,25359
"3448","0050   ","Yuanta Taiwan Top50",20150325,61.11,4458
"3449","0056   ","PTD          ",20150325,20.64,483
"3450","006205 ","FB SSE180_0  ",20150325,33.64,15260
"3451","0050   ","Yuanta Taiwan Top50",20150326,60.37,9508
"3452","0056   ","PTD          ",20150326,20.54,641
"3453","006205 ","FB SSE180_0  ",20150326,33.9,15000
"3454","0050   ","Yuanta Taiwan Top50",20150327,59.8,10014
"3455","0056   ","PTD          ",20150327,20.49,718
"3456","006205 ","FB SSE180_0  ",20150327,34.12,7936
"3457","0050   ","Yuanta Taiwan Top50",20150330,59.85,10353
"3458","0056   ","PTD          ",20150330,20.52,663
"3459","006205 ","FB SSE180_0  ",20150330,34.76,14096
"3460","0050   ","Yuanta Taiwan Top50",20150331,60.06,7643
"3461","0056   ","PTD          ",20150331,20.5,615
"3462","006205 ","FB SSE180_0  ",20150331,35.3,16585
"3463","0050   ","Yuanta Taiwan Top50",20150401,59.72,8234
"3464","0056   ","PTD          ",20150401,20.45,870
"3465","006205 ","FB SSE180_0  ",20150401,35.29,14237
"3466","0050   ","Yuanta Taiwan Top50",20150402,60.46,7800
"3467","0056   ","PTD          ",20150402,20.5,206
"3468","006205 ","FB SSE180_0  ",20150402,34.94,15929
"3469","0050   ","Yuanta Taiwan Top50",20150407,60.54,3447
"3470","0056   ","PTD          ",20150407,20.54,199
"3471","006205 ","FB SSE180_0  ",20150407,35.47,14590
