CO_ID,CoName,Date,Close,Volume
0050   ,Yuanta Taiwan Top50,20140917,   57.49,    16515
0056   ,PTD          ,20140917,   20.26,     1989
006205 ,FB SSE180_0  ,20140917,   20.70,    16030
0050   ,Yuanta Taiwan Top50,20140918,   57.61,    16231
0056   ,PTD          ,20140918,   20.32,     1514
006205 ,FB SSE180_0  ,20140918,   20.93,    10927
0050   ,Yuanta Taiwan Top50,20140919,   57.74,    12117
0056   ,PTD          ,20140919,   20.27,     1123
006205 ,FB SSE180_0  ,20140919,   21.04,     9221
0050   ,Yuanta Taiwan Top50,20140922,   56.85,    27057
0056   ,PTD          ,20140922,   20.00,     2454
006205 ,FB SSE180_0  ,20140922,   20.69,    13690
0050   ,Yuanta Taiwan Top50,20140923,   56.72,    14803
0056   ,PTD          ,20140923,   19.86,     4063
006205 ,FB SSE180_0  ,20140923,   20.74,    10053
0050   ,Yuanta Taiwan Top50,20140924,   56.51,    25198
0056   ,PTD          ,20140924,   19.96,      947
006205 ,FB SSE180_0  ,20140924,   21.04,    14363
0050   ,Yuanta Taiwan Top50,20140925,   56.00,    23056
0056   ,PTD          ,20140925,   19.65,     3699
006205 ,FB SSE180_0  ,20140925,   21.26,    17597
0050   ,Yuanta Taiwan Top50,20140926,   55.70,    23172
0056   ,PTD          ,20140926,   19.57,     1160
006205 ,FB SSE180_0  ,20140926,   21.07,    10088
0050   ,Yuanta Taiwan Top50,20140929,   55.53,    17179
0056   ,PTD          ,20140929,   19.54,     1389
006205 ,FB SSE180_0  ,20140929,   21.12,     8307
0050   ,Yuanta Taiwan Top50,20140930,   55.45,    20703
0056   ,PTD          ,20140930,   19.43,     3403
006205 ,FB SSE180_0  ,20140930,   21.06,    11901
0050   ,Yuanta Taiwan Top50,20141001,   55.62,    17507
0056   ,PTD          ,20141001,   19.49,      836
006205 ,FB SSE180_0  ,20141001,   20.85,     5682
0050   ,Yuanta Taiwan Top50,20141002,   55.62,    11487
0056   ,PTD          ,20141002,   19.54,      521
006205 ,FB SSE180_0  ,20141002,   20.79,     6891
0050   ,Yuanta Taiwan Top50,20141003,   56.64,    16238
0056   ,PTD          ,20141003,   19.69,      916
006205 ,FB SSE180_0  ,20141003,   21.05,     6658
0050   ,Yuanta Taiwan Top50,20141006,   56.60,     6657
0056   ,PTD          ,20141006,   19.73,      411
006205 ,FB SSE180_0  ,20141006,   21.11,     3785
0050   ,Yuanta Taiwan Top50,20141007,   56.13,    11314
0056   ,PTD          ,20141007,   19.58,      692
006205 ,FB SSE180_0  ,20141007,   21.35,     7290
0050   ,Yuanta Taiwan Top50,20141008,   55.79,     8106
0056   ,PTD          ,20141008,   19.53,      337
006205 ,FB SSE180_0  ,20141008,   21.35,    10109
0050   ,Yuanta Taiwan Top50,20141009,   56.04,    15003
0056   ,PTD          ,20141009,   19.41,     1974
006205 ,FB SSE180_0  ,20141009,   21.26,    11361
0050   ,Yuanta Taiwan Top50,20141013,   54.35,    19670
0056   ,PTD          ,20141013,   18.83,     3922
006205 ,FB SSE180_0  ,20141013,   20.85,    18780
0050   ,Yuanta Taiwan Top50,20141014,   54.81,    12914
0056   ,PTD          ,20141014,   18.84,     2631
006205 ,FB SSE180_0  ,20141014,   20.88,     6343
0050   ,Yuanta Taiwan Top50,20141015,   54.43,    14412
0056   ,PTD          ,20141015,   18.71,     4200
006205 ,FB SSE180_0  ,20141015,   20.94,     8708
0050   ,Yuanta Taiwan Top50,20141016,   54.35,    24720
0056   ,PTD          ,20141016,   18.67,     5239
006205 ,FB SSE180_0  ,20141016,   20.93,    10648
0050   ,Yuanta Taiwan Top50,20141017,   53.79,    15739
0056   ,PTD          ,20141017,   18.60,     3591
006205 ,FB SSE180_0  ,20141017,   20.59,    19140
0050   ,Yuanta Taiwan Top50,20141020,   54.85,    10883
0056   ,PTD          ,20141020,   18.95,     1852
006205 ,FB SSE180_0  ,20141020,   20.75,     6760
0050   ,Yuanta Taiwan Top50,20141021,   54.60,     7237
0056   ,PTD          ,20141021,   18.88,     2654
006205 ,FB SSE180_0  ,20141021,   20.66,     5513
0050   ,Yuanta Taiwan Top50,20141022,   55.45,     9342
0056   ,PTD          ,20141022,   18.98,     2210
006205 ,FB SSE180_0  ,20141022,   20.75,     6835
0050   ,Yuanta Taiwan Top50,20141023,   55.24,     7088
0056   ,PTD          ,20141023,   18.94,     3597
006205 ,FB SSE180_0  ,20141023,   20.38,     9680
0050   ,Yuanta Taiwan Top50,20141024,   54.85,    22503
0056   ,PTD          ,20141024,   18.77,     6285
006205 ,FB SSE180_0  ,20141024,   20.45,     7037
0050   ,Yuanta Taiwan Top50,20141027,   55.02,     8078
0056   ,PTD          ,20141027,   18.71,     2415
006205 ,FB SSE180_0  ,20141027,   20.02,    15266
0050   ,Yuanta Taiwan Top50,20141028,   55.98,    11178
0056   ,PTD          ,20141028,   18.98,     1174
006205 ,FB SSE180_0  ,20141028,   20.40,     8644
0050   ,Yuanta Taiwan Top50,20141029,   56.54,     9403
0056   ,PTD          ,20141029,   19.22,     1258
006205 ,FB SSE180_0  ,20141029,   20.82,     9462
0050   ,Yuanta Taiwan Top50,20141030,   56.37,     9083
0056   ,PTD          ,20141030,   19.26,      541
006205 ,FB SSE180_0  ,20141030,   20.86,     8067
0050   ,Yuanta Taiwan Top50,20141031,   56.80,    16609
0056   ,PTD          ,20141031,   19.33,      975
006205 ,FB SSE180_0  ,20141031,   21.49,    27643
0050   ,Yuanta Taiwan Top50,20141103,   57.06,    10607
0056   ,PTD          ,20141103,   19.46,      966
006205 ,FB SSE180_0  ,20141103,   21.59,    13416
0050   ,Yuanta Taiwan Top50,20141104,   57.11,    11030
0056   ,PTD          ,20141104,   19.46,      424
006205 ,FB SSE180_0  ,20141104,   21.37,     9258
0050   ,Yuanta Taiwan Top50,20141105,   56.98,    10539
0056   ,PTD          ,20141105,   19.36,     1399
006205 ,FB SSE180_0  ,20141105,   21.34,     9029
0050   ,Yuanta Taiwan Top50,20141106,   56.63,    21140
0056   ,PTD          ,20141106,   19.17,      910
006205 ,FB SSE180_0  ,20141106,   21.27,     7253
0050   ,Yuanta Taiwan Top50,20141107,   56.72,    10652
0056   ,PTD          ,20141107,   19.22,      490
006205 ,FB SSE180_0  ,20141107,   21.76,    16612
0050   ,Yuanta Taiwan Top50,20141110,   57.54,    16374
0056   ,PTD          ,20141110,   19.40,      786
006205 ,FB SSE180_0  ,20141110,   21.80,    27511
0050   ,Yuanta Taiwan Top50,20141111,   57.37,    15092
0056   ,PTD          ,20141111,   19.42,      611
006205 ,FB SSE180_0  ,20141111,   22.12,    30577
0050   ,Yuanta Taiwan Top50,20141112,   56.54,    18800
0056   ,PTD          ,20141112,   19.16,     1457
006205 ,FB SSE180_0  ,20141112,   22.12,    11836
0050   ,Yuanta Taiwan Top50,20141113,   57.11,    10844
0056   ,PTD          ,20141113,   19.10,     1337
006205 ,FB SSE180_0  ,20141113,   22.35,    24730
0050   ,Yuanta Taiwan Top50,20141114,   57.15,    11059
0056   ,PTD          ,20141114,   19.11,      689
006205 ,FB SSE180_0  ,20141114,   22.28,     8624
0050   ,Yuanta Taiwan Top50,20141117,   56.63,    17461
0056   ,PTD          ,20141117,   19.03,     1576
006205 ,FB SSE180_0  ,20141117,   22.43,    17736
0050   ,Yuanta Taiwan Top50,20141118,   56.45,     9940
0056   ,PTD          ,20141118,   18.93,     2431
006205 ,FB SSE180_0  ,20141118,   21.87,    18920
0050   ,Yuanta Taiwan Top50,20141119,   57.28,    18485
0056   ,PTD          ,20141119,   19.04,      405
006205 ,FB SSE180_0  ,20141119,   21.87,    12729
0050   ,Yuanta Taiwan Top50,20141120,   57.93,    20762
0056   ,PTD          ,20141120,   19.18,      678
006205 ,FB SSE180_0  ,20141120,   22.03,    13356
0050   ,Yuanta Taiwan Top50,20141121,   57.98,    11947
0056   ,PTD          ,20141121,   19.21,      494
006205 ,FB SSE180_0  ,20141121,   22.20,    17286
0050   ,Yuanta Taiwan Top50,20141124,   58.11,    13197
0056   ,PTD          ,20141124,   19.23,      565
006205 ,FB SSE180_0  ,20141124,   23.15,    32975
0050   ,Yuanta Taiwan Top50,20141125,   58.15,    13192
0056   ,PTD          ,20141125,   19.22,      606
006205 ,FB SSE180_0  ,20141125,   23.04,    14159
0050   ,Yuanta Taiwan Top50,20141126,   58.15,     8909
0056   ,PTD          ,20141126,   19.27,     1123
006205 ,FB SSE180_0  ,20141126,   23.37,    22252
0050   ,Yuanta Taiwan Top50,20141127,   58.72,    16528
0056   ,PTD          ,20141127,   19.36,     1276
006205 ,FB SSE180_0  ,20141127,   23.55,    19573
0050   ,Yuanta Taiwan Top50,20141128,   58.72,     9382
0056   ,PTD          ,20141128,   19.36,      719
006205 ,FB SSE180_0  ,20141128,   23.92,    24442
0050   ,Yuanta Taiwan Top50,20141201,   58.11,    21282
0056   ,PTD          ,20141201,   19.31,     1060
006205 ,FB SSE180_0  ,20141201,   24.63,    23870
0050   ,Yuanta Taiwan Top50,20141202,   57.24,    19739
0056   ,PTD          ,20141202,   19.32,      767
006205 ,FB SSE180_0  ,20141202,   25.00,    27878
0050   ,Yuanta Taiwan Top50,20141203,   58.15,    11865
0056   ,PTD          ,20141203,   19.61,     1334
006205 ,FB SSE180_0  ,20141203,   25.55,    41847
0050   ,Yuanta Taiwan Top50,20141204,   58.37,    11366
0056   ,PTD          ,20141204,   19.70,     2330
006205 ,FB SSE180_0  ,20141204,   26.72,    36783
0050   ,Yuanta Taiwan Top50,20141205,   58.15,     4318
0056   ,PTD          ,20141205,   19.80,     1901
006205 ,FB SSE180_0  ,20141205,   27.33,    72731
0050   ,Yuanta Taiwan Top50,20141208,   57.72,     7633
0056   ,PTD          ,20141208,   19.77,      860
006205 ,FB SSE180_0  ,20141208,   27.75,    47568
0050   ,Yuanta Taiwan Top50,20141209,   57.59,     4620
0056   ,PTD          ,20141209,   19.74,      670
006205 ,FB SSE180_0  ,20141209,   28.76,    67894
0050   ,Yuanta Taiwan Top50,20141210,   56.80,    12851
0056   ,PTD          ,20141210,   19.64,      819
006205 ,FB SSE180_0  ,20141210,   27.35,    66552
0050   ,Yuanta Taiwan Top50,20141211,   56.76,     6920
0056   ,PTD          ,20141211,   19.61,      473
006205 ,FB SSE180_0  ,20141211,   27.30,    55243
0050   ,Yuanta Taiwan Top50,20141212,   56.80,     4477
0056   ,PTD          ,20141212,   19.65,      253
006205 ,FB SSE180_0  ,20141212,   27.67,    33424
0050   ,Yuanta Taiwan Top50,20141215,   56.63,    10562
0056   ,PTD          ,20141215,   19.55,      677
006205 ,FB SSE180_0  ,20141215,   27.67,    13109
0050   ,Yuanta Taiwan Top50,20141216,   56.15,    12711
0056   ,PTD          ,20141216,   19.58,      416
006205 ,FB SSE180_0  ,20141216,   28.06,    32536
0050   ,Yuanta Taiwan Top50,20141217,   55.28,    19575
0056   ,PTD          ,20141217,   19.39,     1264
006205 ,FB SSE180_0  ,20141217,   29.25,    42998
0050   ,Yuanta Taiwan Top50,20141218,   55.41,     8593
0056   ,PTD          ,20141218,   19.35,      686
006205 ,FB SSE180_0  ,20141218,   30.05,    31885
0050   ,Yuanta Taiwan Top50,20141219,   56.72,    17192
0056   ,PTD          ,20141219,   19.48,      329
006205 ,FB SSE180_0  ,20141219,   29.56,    31643
0050   ,Yuanta Taiwan Top50,20141222,   57.41,     7443
0056   ,PTD          ,20141222,   19.57,      238
006205 ,FB SSE180_0  ,20141222,   30.82,    34999
0050   ,Yuanta Taiwan Top50,20141223,   57.24,     5242
0056   ,PTD          ,20141223,   19.65,      520
006205 ,FB SSE180_0  ,20141223,   30.82,    31455
0050   ,Yuanta Taiwan Top50,20141224,   57.67,     6957
0056   ,PTD          ,20141224,   19.72,      757
006205 ,FB SSE180_0  ,20141224,   29.61,    39740
0050   ,Yuanta Taiwan Top50,20141225,   57.67,     4417
0056   ,PTD          ,20141225,   19.71,      252
006205 ,FB SSE180_0  ,20141225,   29.91,    22202
0050   ,Yuanta Taiwan Top50,20141226,   57.80,    21313
0056   ,PTD          ,20141226,   19.74,      457
006205 ,FB SSE180_0  ,20141226,   30.68,    31623
0050   ,Yuanta Taiwan Top50,20141227,   57.93,     3791
0056   ,PTD          ,20141227,   19.74,      273
006205 ,FB SSE180_0  ,20141227,   31.50,    16261
0050   ,Yuanta Taiwan Top50,20141229,   58.46,    11101
0056   ,PTD          ,20141229,   19.92,     2161
006205 ,FB SSE180_0  ,20141229,   31.70,    30475
0050   ,Yuanta Taiwan Top50,20141230,   58.15,     8583
0056   ,PTD          ,20141230,   19.95,     1382
006205 ,FB SSE180_0  ,20141230,   31.35,    24402
0050   ,Yuanta Taiwan Top50,20141231,   58.15,     7418
0056   ,PTD          ,20141231,   19.93,      405
006205 ,FB SSE180_0  ,20141231,   31.68,    19775
0050   ,Yuanta Taiwan Top50,20150105,   57.89,     6295
0056   ,PTD          ,20150105,   19.93,      508
006205 ,FB SSE180_0  ,20150105,   32.28,    47571
0050   ,Yuanta Taiwan Top50,20150106,   56.45,    19501
0056   ,PTD          ,20150106,   19.71,      908
006205 ,FB SSE180_0  ,20150106,   32.23,    56426
0050   ,Yuanta Taiwan Top50,20150107,   56.54,     6991
0056   ,PTD          ,20150107,   19.73,      336
006205 ,FB SSE180_0  ,20150107,   32.61,    28976
0050   ,Yuanta Taiwan Top50,20150108,   57.85,    13153
0056   ,PTD          ,20150108,   19.90,      760
006205 ,FB SSE180_0  ,20150108,   32.27,    39783
0050   ,Yuanta Taiwan Top50,20150109,   57.54,     5891
0056   ,PTD          ,20150109,   19.93,      375
006205 ,FB SSE180_0  ,20150109,   32.58,    25883
0050   ,Yuanta Taiwan Top50,20150112,   57.19,     9060
0056   ,PTD          ,20150112,   19.93,      364
006205 ,FB SSE180_0  ,20150112,   31.51,    33381
0050   ,Yuanta Taiwan Top50,20150113,   57.37,     6151
0056   ,PTD          ,20150113,   20.05,     1121
006205 ,FB SSE180_0  ,20150113,   31.61,    23658
0050   ,Yuanta Taiwan Top50,20150114,   57.06,     7205
0056   ,PTD          ,20150114,   20.07,      840
006205 ,FB SSE180_0  ,20150114,   31.88,    13006
0050   ,Yuanta Taiwan Top50,20150115,   57.24,     3525
0056   ,PTD          ,20150115,   20.02,      312
006205 ,FB SSE180_0  ,20150115,   32.10,    17749
0050   ,Yuanta Taiwan Top50,20150116,   56.98,     9317
0056   ,PTD          ,20150116,   19.88,      644
006205 ,FB SSE180_0  ,20150116,   32.60,    23844
0050   ,Yuanta Taiwan Top50,20150119,   57.63,    17591
0056   ,PTD          ,20150119,   19.93,      513
006205 ,FB SSE180_0  ,20150119,   29.35,    56464
0050   ,Yuanta Taiwan Top50,20150120,   58.06,    10097
0056   ,PTD          ,20150120,   19.99,     1083
006205 ,FB SSE180_0  ,20150120,   30.00,    33349
0050   ,Yuanta Taiwan Top50,20150121,   58.50,    17556
0056   ,PTD          ,20150121,   20.05,     1160
006205 ,FB SSE180_0  ,20150121,   31.25,    22217
0050   ,Yuanta Taiwan Top50,20150122,   58.80,    16125
0056   ,PTD          ,20150122,   20.32,     2199
006205 ,FB SSE180_0  ,20150122,   31.62,    21685
0050   ,Yuanta Taiwan Top50,20150123,   59.76,    35859
0056   ,PTD          ,20150123,   20.44,     1763
006205 ,FB SSE180_0  ,20150123,   32.03,    19501
0050   ,Yuanta Taiwan Top50,20150126,   59.76,    20460
0056   ,PTD          ,20150126,   20.44,      893
006205 ,FB SSE180_0  ,20150126,   31.60,    19929
0050   ,Yuanta Taiwan Top50,20150127,   60.15,    36217
0056   ,PTD          ,20150127,   20.49,      730
006205 ,FB SSE180_0  ,20150127,   30.98,    15756
0050   ,Yuanta Taiwan Top50,20150128,   60.15,    35993
0056   ,PTD          ,20150128,   20.55,     2074
006205 ,FB SSE180_0  ,20150128,   31.48,    11375
0050   ,Yuanta Taiwan Top50,20150129,   59.41,    19790
0056   ,PTD          ,20150129,   20.40,      596
006205 ,FB SSE180_0  ,20150129,   30.65,    15751
0050   ,Yuanta Taiwan Top50,20150130,   59.15,     4264
0056   ,PTD          ,20150130,   20.34,      322
006205 ,FB SSE180_0  ,20150130,   30.47,    12331
0050   ,Yuanta Taiwan Top50,20150202,   59.28,     5810
0056   ,PTD          ,20150202,   20.27,      411
006205 ,FB SSE180_0  ,20150202,   30.09,    13625
0050   ,Yuanta Taiwan Top50,20150203,   59.72,    16645
0056   ,PTD          ,20150203,   20.38,      367
006205 ,FB SSE180_0  ,20150203,   30.01,    12757
0050   ,Yuanta Taiwan Top50,20150204,   60.37,    20357
0056   ,PTD          ,20150204,   20.49,      816
006205 ,FB SSE180_0  ,20150204,   30.60,    14725
0050   ,Yuanta Taiwan Top50,20150205,   60.11,     4783
0056   ,PTD          ,20150205,   20.47,      426
006205 ,FB SSE180_0  ,20150205,   30.92,    33089
0050   ,Yuanta Taiwan Top50,20150206,   59.80,     4107
0056   ,PTD          ,20150206,   20.41,      292
006205 ,FB SSE180_0  ,20150206,   30.06,    18642
0050   ,Yuanta Taiwan Top50,20150209,   59.59,     3512
0056   ,PTD          ,20150209,   20.40,      307
006205 ,FB SSE180_0  ,20150209,   30.08,    20215
0050   ,Yuanta Taiwan Top50,20150210,   59.37,     8023
0056   ,PTD          ,20150210,   20.32,      381
006205 ,FB SSE180_0  ,20150210,   30.50,    10169
0050   ,Yuanta Taiwan Top50,20150211,   60.02,     7199
0056   ,PTD          ,20150211,   20.38,      384
006205 ,FB SSE180_0  ,20150211,   30.63,    15350
0050   ,Yuanta Taiwan Top50,20150212,   60.02,     9310
0056   ,PTD          ,20150212,   20.34,      489
006205 ,FB SSE180_0  ,20150212,   30.68,    11105
0050   ,Yuanta Taiwan Top50,20150213,   60.41,     7599
0056   ,PTD          ,20150213,   20.46,     1488
006205 ,FB SSE180_0  ,20150213,   31.16,    15471
0050   ,Yuanta Taiwan Top50,20150224,   61.11,    14549
0056   ,PTD          ,20150224,   20.68,     1464
006205 ,FB SSE180_0  ,20150224,   31.50,     8204
0050   ,Yuanta Taiwan Top50,20150225,   61.59,    23253
0056   ,PTD          ,20150225,   20.76,     1247
006205 ,FB SSE180_0  ,20150225,   30.95,    17288
0050   ,Yuanta Taiwan Top50,20150226,   61.15,     8688
0056   ,PTD          ,20150226,   20.74,      909
006205 ,FB SSE180_0  ,20150226,   31.40,    15478
0050   ,Yuanta Taiwan Top50,20150302,   60.89,     6589
0056   ,PTD          ,20150302,   20.80,      702
006205 ,FB SSE180_0  ,20150302,   31.62,    17031
0050   ,Yuanta Taiwan Top50,20150303,   60.80,     5067
0056   ,PTD          ,20150303,   20.78,      591
006205 ,FB SSE180_0  ,20150303,   31.21,    10744
0050   ,Yuanta Taiwan Top50,20150304,   60.85,     6414
0056   ,PTD          ,20150304,   20.78,      566
006205 ,FB SSE180_0  ,20150304,   30.81,    13284
0050   ,Yuanta Taiwan Top50,20150305,   60.63,     3761
0056   ,PTD          ,20150305,   20.78,      274
006205 ,FB SSE180_0  ,20150305,   30.59,     9569
0050   ,Yuanta Taiwan Top50,20150306,   60.72,     3067
0056   ,PTD          ,20150306,   20.83,      533
006205 ,FB SSE180_0  ,20150306,   30.77,     6318
0050   ,Yuanta Taiwan Top50,20150309,   60.11,     7464
0056   ,PTD          ,20150309,   20.79,     1696
006205 ,FB SSE180_0  ,20150309,   30.43,    11144
0050   ,Yuanta Taiwan Top50,20150310,   59.98,     6958
0056   ,PTD          ,20150310,   20.68,      560
006205 ,FB SSE180_0  ,20150310,   30.84,     7886
0050   ,Yuanta Taiwan Top50,20150311,   60.06,    10039
0056   ,PTD          ,20150311,   20.58,     1334
006205 ,FB SSE180_0  ,20150311,   31.00,     9322
0050   ,Yuanta Taiwan Top50,20150312,   60.59,     5710
0056   ,PTD          ,20150312,   20.68,      457
006205 ,FB SSE180_0  ,20150312,   31.71,    15171
0050   ,Yuanta Taiwan Top50,20150313,   60.41,     4527
0056   ,PTD          ,20150313,   20.68,      409
006205 ,FB SSE180_0  ,20150313,   31.85,    20014
0050   ,Yuanta Taiwan Top50,20150316,   59.93,     6079
0056   ,PTD          ,20150316,   20.63,      403
006205 ,FB SSE180_0  ,20150316,   32.26,    14423
0050   ,Yuanta Taiwan Top50,20150317,   60.15,     7096
0056   ,PTD          ,20150317,   20.63,      693
006205 ,FB SSE180_0  ,20150317,   32.92,    22342
0050   ,Yuanta Taiwan Top50,20150318,   60.80,    18621
0056   ,PTD          ,20150318,   20.66,      336
006205 ,FB SSE180_0  ,20150318,   33.26,    20043
0050   ,Yuanta Taiwan Top50,20150319,   61.46,    12488
0056   ,PTD          ,20150319,   20.81,     1487
006205 ,FB SSE180_0  ,20150319,   33.79,    16850
0050   ,Yuanta Taiwan Top50,20150320,   61.37,     4499
0056   ,PTD          ,20150320,   20.79,      198
006205 ,FB SSE180_0  ,20150320,   34.03,    18177
0050   ,Yuanta Taiwan Top50,20150323,   61.54,     7600
0056   ,PTD          ,20150323,   20.75,      164
006205 ,FB SSE180_0  ,20150323,   34.46,    16251
0050   ,Yuanta Taiwan Top50,20150324,   61.33,     4504
0056   ,PTD          ,20150324,   20.72,      240
006205 ,FB SSE180_0  ,20150324,   33.83,    25359
0050   ,Yuanta Taiwan Top50,20150325,   61.11,     4458
0056   ,PTD          ,20150325,   20.64,      483
006205 ,FB SSE180_0  ,20150325,   33.64,    15260
0050   ,Yuanta Taiwan Top50,20150326,   60.37,     9508
0056   ,PTD          ,20150326,   20.54,      641
006205 ,FB SSE180_0  ,20150326,   33.90,    15000
0050   ,Yuanta Taiwan Top50,20150327,   59.80,    10014
0056   ,PTD          ,20150327,   20.49,      718
006205 ,FB SSE180_0  ,20150327,   34.12,     7936
0050   ,Yuanta Taiwan Top50,20150330,   59.85,    10353
0056   ,PTD          ,20150330,   20.52,      663
006205 ,FB SSE180_0  ,20150330,   34.76,    14096
0050   ,Yuanta Taiwan Top50,20150331,   60.06,     7643
0056   ,PTD          ,20150331,   20.50,      615
006205 ,FB SSE180_0  ,20150331,   35.30,    16585
0050   ,Yuanta Taiwan Top50,20150401,   59.72,     8234
0056   ,PTD          ,20150401,   20.45,      870
006205 ,FB SSE180_0  ,20150401,   35.29,    14237
0050   ,Yuanta Taiwan Top50,20150402,   60.46,     7800
0056   ,PTD          ,20150402,   20.50,      206
006205 ,FB SSE180_0  ,20150402,   34.94,    15929
0050   ,Yuanta Taiwan Top50,20150407,   60.54,     3447
0056   ,PTD          ,20150407,   20.54,      199
006205 ,FB SSE180_0  ,20150407,   35.47,    14590
0050   ,Yuanta Taiwan Top50,20150408,   60.02,     5069
0056   ,PTD          ,20150408,   20.54,      527
006205 ,FB SSE180_0  ,20150408,   35.59,    15734
0050   ,Yuanta Taiwan Top50,20150409,   60.11,     6205
0056   ,PTD          ,20150409,   20.51,      263
006205 ,FB SSE180_0  ,20150409,   35.14,    18064
0050   ,Yuanta Taiwan Top50,20150410,   60.59,     4600
0056   ,PTD          ,20150410,   20.51,      279
006205 ,FB SSE180_0  ,20150410,   35.88,    25561
0050   ,Yuanta Taiwan Top50,20150413,   60.76,     4199
0056   ,PTD          ,20150413,   20.51,      339
006205 ,FB SSE180_0  ,20150413,   37.43,    28882
0050   ,Yuanta Taiwan Top50,20150414,   60.46,     4562
0056   ,PTD          ,20150414,   20.53,      151
006205 ,FB SSE180_0  ,20150414,   37.70,    26106
0050   ,Yuanta Taiwan Top50,20150415,   59.72,    17266
0056   ,PTD          ,20150415,   20.50,      992
006205 ,FB SSE180_0  ,20150415,   37.81,    18516
0050   ,Yuanta Taiwan Top50,20150416,   60.63,    15774
0056   ,PTD          ,20150416,   20.49,      273
006205 ,FB SSE180_0  ,20150416,   38.15,    19165
0050   ,Yuanta Taiwan Top50,20150417,   60.06,     9237
0056   ,PTD          ,20150417,   20.39,      549
006205 ,FB SSE180_0  ,20150417,   39.10,    27752
0050   ,Yuanta Taiwan Top50,20150420,   59.98,     9571
0056   ,PTD          ,20150420,   20.17,     1595
006205 ,FB SSE180_0  ,20150420,   38.85,    22131
0050   ,Yuanta Taiwan Top50,20150421,   59.98,     2864
0056   ,PTD          ,20150421,   20.13,     1056
006205 ,FB SSE180_0  ,20150421,   38.37,    21406
0050   ,Yuanta Taiwan Top50,20150422,   60.59,    11311
0056   ,PTD          ,20150422,   20.30,      321
006205 ,FB SSE180_0  ,20150422,   39.37,    17654
0050   ,Yuanta Taiwan Top50,20150423,   62.20,    24334
0056   ,PTD          ,20150423,   20.65,     1488
006205 ,FB SSE180_0  ,20150423,   39.93,    19200
0050   ,Yuanta Taiwan Top50,20150424,   62.80,    26527
0056   ,PTD          ,20150424,   20.71,     1304
006205 ,FB SSE180_0  ,20150424,   39.15,    16321
0050   ,Yuanta Taiwan Top50,20150427,   63.28,    13281
0056   ,PTD          ,20150427,   20.87,     2020
006205 ,FB SSE180_0  ,20150427,   39.89,    16334
0050   ,Yuanta Taiwan Top50,20150428,   63.15,    16465
0056   ,PTD          ,20150428,   20.79,      740
006205 ,FB SSE180_0  ,20150428,   39.60,    15808
0050   ,Yuanta Taiwan Top50,20150429,   62.46,    10074
0056   ,PTD          ,20150429,   20.69,      430
006205 ,FB SSE180_0  ,20150429,   39.80,    12933
0050   ,Yuanta Taiwan Top50,20150430,   62.15,     6780
0056   ,PTD          ,20150430,   20.66,      468
006205 ,FB SSE180_0  ,20150430,   39.86,     9807
0050   ,Yuanta Taiwan Top50,20150504,   62.28,     5381
0056   ,PTD          ,20150504,   20.67,      270
006205 ,FB SSE180_0  ,20150504,   39.98,    10037
0050   ,Yuanta Taiwan Top50,20150505,   61.93,     6801
0056   ,PTD          ,20150505,   20.64,      183
006205 ,FB SSE180_0  ,20150505,   39.37,    12669
0050   ,Yuanta Taiwan Top50,20150506,   62.02,     6603
0056   ,PTD          ,20150506,   20.69,      369
006205 ,FB SSE180_0  ,20150506,   39.10,    15653
0050   ,Yuanta Taiwan Top50,20150507,   61.28,    10204
0056   ,PTD          ,20150507,   20.54,      580
006205 ,FB SSE180_0  ,20150507,   37.68,    18308
0050   ,Yuanta Taiwan Top50,20150508,   61.33,     5647
0056   ,PTD          ,20150508,   20.54,      377
006205 ,FB SSE180_0  ,20150508,   37.75,    11677
0050   ,Yuanta Taiwan Top50,20150511,   61.63,    11222
0056   ,PTD          ,20150511,   20.39,      823
006205 ,FB SSE180_0  ,20150511,   38.72,    16892
0050   ,Yuanta Taiwan Top50,20150512,   61.50,     9064
0056   ,PTD          ,20150512,   20.37,     1274
006205 ,FB SSE180_0  ,20150512,   39.13,    12319
0050   ,Yuanta Taiwan Top50,20150513,   61.85,     6874
0056   ,PTD          ,20150513,   20.46,      221
006205 ,FB SSE180_0  ,20150513,   39.10,     6891
0050   ,Yuanta Taiwan Top50,20150514,   60.98,    16520
0056   ,PTD          ,20150514,   20.33,      862
006205 ,FB SSE180_0  ,20150514,   38.64,     6656
0050   ,Yuanta Taiwan Top50,20150515,   60.89,    11642
0056   ,PTD          ,20150515,   20.26,      928
006205 ,FB SSE180_0  ,20150515,   37.63,     9488
0050   ,Yuanta Taiwan Top50,20150518,   61.11,     3248
0056   ,PTD          ,20150518,   20.33,      269
006205 ,FB SSE180_0  ,20150518,   37.90,     7351
0050   ,Yuanta Taiwan Top50,20150519,   62.02,     8458
0056   ,PTD          ,20150519,   20.46,      550
006205 ,FB SSE180_0  ,20150519,   38.88,    10576
0050   ,Yuanta Taiwan Top50,20150520,   61.59,     7530
0056   ,PTD          ,20150520,   20.46,      359
006205 ,FB SSE180_0  ,20150520,   39.51,    11243
0050   ,Yuanta Taiwan Top50,20150521,   61.02,    11567
0056   ,PTD          ,20150521,   20.22,     2013
006205 ,FB SSE180_0  ,20150521,   39.50,     9476
0050   ,Yuanta Taiwan Top50,20150522,   61.50,     6152
0056   ,PTD          ,20150522,   20.25,      228
